Year,Month,Day,Hour,Min,Sec,Msec,P02S ECG,P02S G1,P02S G2,P02S G3
2018,11,27,18,5,48,229,255.01728057861328,7977.0,4294967189.0,6232.0
2018,11,27,18,5,48,233,254.86278533935547,,,
2018,11,27,18,5,48,237,254.71115112304688,,,
2018,11,27,18,5,48,241,254.791259765625,,,
2018,11,27,18,5,48,245,254.85992431640625,,,
2018,11,27,18,5,48,249,254.83989715576172,7996.0,4294967228.0,6232.0
2018,11,27,18,5,48,252,254.83417510986328,,,
2018,11,27,18,5,48,256,254.8513412475586,,,
2018,11,27,18,5,48,260,254.69970703125,,,
2018,11,27,18,5,48,264,254.61673736572266,,,
2018,11,27,18,5,48,268,254.84848022460938,7957.0,4294967267.0,6232.0
2018,11,27,18,5,48,272,254.81700897216797,,,
2018,11,27,18,5,48,276,254.6253204345703,,,
2018,11,27,18,5,48,280,254.56523895263672,,,
2018,11,27,18,5,48,284,254.55951690673828,,,
2018,11,27,18,5,48,288,254.6539306640625,7938.0,4294967189.0,6252.0
2018,11,27,18,5,48,291,254.39071655273438,,,
2018,11,27,18,5,48,295,254.31346893310547,,,
2018,11,27,18,5,48,299,254.2562484741211,,,
2018,11,27,18,5,48,303,254.2104721069336,,,
2018,11,27,18,5,48,307,254.34207916259766,7938.0,4294967228.0,6213.0
2018,11,27,18,5,48,311,254.15611267089844,,,
2018,11,27,18,5,48,315,254.0731430053711,,,
2018,11,27,18,5,48,319,253.99017333984375,,,
2018,11,27,18,5,48,323,253.8127899169922,,,
2018,11,27,18,5,48,327,253.84998321533203,,,
2018,11,27,18,5,48,331,253.92723083496094,,,
2018,11,27,18,5,48,334,253.7555694580078,,,
2018,11,27,18,5,48,338,253.76415252685547,,,
2018,11,27,18,5,48,342,253.63826751708984,,,
2018,11,27,18,5,48,346,253.70407104492188,8016.0,4294967169.0,6174.0
2018,11,27,18,5,48,350,253.62682342529297,,,
2018,11,27,18,5,48,354,253.48949432373047,,,
2018,11,27,18,5,48,358,253.4351348876953,,,
2018,11,27,18,5,48,362,253.47518920898438,,,
2018,11,27,18,5,48,366,253.46946716308594,8016.0,4294967287.0,6174.0
2018,11,27,18,5,48,370,253.3893585205078,,,
2018,11,27,18,5,48,374,253.3578872680664,,,
2018,11,27,18,5,48,377,253.23772430419922,,,
2018,11,27,18,5,48,381,253.23486328125,,,
2018,11,27,18,5,48,385,253.1719207763672,7957.0,0.0,6232.0
2018,11,27,18,5,48,389,253.18050384521484,,,
2018,11,27,18,5,48,393,253.06320190429688,,,
2018,11,27,18,5,48,397,253.04889678955078,,,
2018,11,27,18,5,48,401,252.91728973388672,,,
2018,11,27,18,5,48,405,253.01170349121094,7996.0,4294967208.0,6193.0
2018,11,27,18,5,48,409,252.93445587158203,,,
2018,11,27,18,5,48,413,252.8371810913086,,,
2018,11,27,18,5,48,416,252.73704528808594,,,
2018,11,27,18,5,48,420,252.6712417602539,,,
2018,11,27,18,5,48,424,252.960205078125,7957.0,4294967228.0,6213.0
2018,11,27,18,5,48,428,252.83145904541016,,,
2018,11,27,18,5,48,432,252.63690948486328,,,
2018,11,27,18,5,48,436,252.49958038330078,,,
2018,11,27,18,5,48,440,252.50244140625,,,
2018,11,27,18,5,48,444,252.62832641601562,7977.0,4294967189.0,6252.0
2018,11,27,18,5,48,448,252.6998519897461,,,
2018,11,27,18,5,48,452,252.63404846191406,,,
2018,11,27,18,5,48,456,252.593994140625,,,
2018,11,27,18,5,48,459,252.49671936035156,,,
2018,11,27,18,5,48,463,252.53963470458984,7996.0,4294967169.0,6213.0
2018,11,27,18,5,48,467,252.5653839111328,,,
2018,11,27,18,5,48,471,252.5339126586914,,,
2018,11,27,18,5,48,475,252.46524810791016,,,
2018,11,27,18,5,48,479,252.34222412109375,,,
2018,11,27,18,5,48,483,252.4566650390625,8094.0,4294967287.0,6232.0
2018,11,27,18,5,48,487,252.77137756347656,,,
2018,11,27,18,5,48,491,252.61688232421875,,,
2018,11,27,18,5,48,495,252.35652923583984,,,
2018,11,27,18,5,48,499,252.3937225341797,,,
2018,11,27,18,5,48,502,252.3336410522461,7957.0,4294967169.0,6213.0
2018,11,27,18,5,48,506,252.38800048828125,,,
2018,11,27,18,5,48,510,252.3822784423828,,,
2018,11,27,18,5,48,514,252.24781036376953,,,
2018,11,27,18,5,48,518,252.12478637695312,,,
2018,11,27,18,5,48,522,252.19345092773438,7957.0,4294967169.0,6272.0
2018,11,27,18,5,48,526,252.14481353759766,,,
2018,11,27,18,5,48,530,252.06470489501953,,,
2018,11,27,18,5,48,534,251.91307067871094,,,
2018,11,27,18,5,48,538,251.8758773803711,,,
2018,11,27,18,5,48,541,251.97601318359375,7918.0,4294967247.0,6213.0
2018,11,27,18,5,48,545,252.0160675048828,,,
2018,11,27,18,5,48,549,251.61266326904297,,,
2018,11,27,18,5,48,553,251.93023681640625,,,
2018,11,27,18,5,48,557,251.96170806884766,,,
2018,11,27,18,5,48,561,251.90162658691406,8036.0,4294967208.0,6213.0
2018,11,27,18,5,48,565,252.11620330810547,,,
2018,11,27,18,5,48,569,252.02465057373047,,,
2018,11,27,18,5,48,573,252.04753875732422,,,
2018,11,27,18,5,48,577,251.96456909179688,,,
2018,11,27,18,5,48,581,251.95598602294922,7996.0,4294967247.0,6213.0
2018,11,27,18,5,48,584,252.3794174194336,,,
2018,11,27,18,5,48,588,252.67982482910156,,,
2018,11,27,18,5,48,592,252.66551971435547,,,
2018,11,27,18,5,48,596,252.49671936035156,,,
2018,11,27,18,5,48,600,252.41947174072266,8036.0,4294967267.0,6232.0
2018,11,27,18,5,48,604,252.2592544555664,,,
2018,11,27,18,5,48,608,252.13050842285156,,,
2018,11,27,18,5,48,612,251.58405303955078,,,
2018,11,27,18,5,48,616,251.312255859375,,,
2018,11,27,18,5,48,620,251.39522552490234,7977.0,4294967189.0,6213.0
2018,11,27,18,5,48,624,251.3408660888672,,,
2018,11,27,18,5,48,627,251.08909606933594,,,
2018,11,27,18,5,48,631,250.93460083007812,,,
2018,11,27,18,5,48,635,250.99468231201172,,,
2018,11,27,18,5,48,639,250.9145736694336,7938.0,0.0,6213.0
2018,11,27,18,5,48,643,250.98037719726562,,,
2018,11,27,18,5,48,647,250.95462799072266,,,
2018,11,27,18,5,48,651,250.91171264648438,,,
2018,11,27,18,5,48,655,250.77152252197266,,,
2018,11,27,18,5,48,659,250.72860717773438,7977.0,4294967149.0,6193.0
2018,11,27,18,5,48,663,250.75721740722656,,,
2018,11,27,18,5,48,666,250.86307525634766,,,
2018,11,27,18,5,48,670,250.8831024169922,,,
2018,11,27,18,5,48,674,250.75149536132812,,,
2018,11,27,18,5,48,678,250.7944107055664,8094.0,4294967228.0,6213.0
2018,11,27,18,5,48,682,251.01184844970703,,,
2018,11,27,18,5,48,686,250.87738037109375,,,
2018,11,27,18,5,48,690,250.80013275146484,,,
2018,11,27,18,5,48,694,250.69427490234375,,,
2018,11,27,18,5,48,698,250.4425048828125,7996.0,4294967149.0,6213.0
2018,11,27,18,5,48,702,250.5626678466797,,,
2018,11,27,18,5,48,706,251.33514404296875,,,
2018,11,27,18,5,48,709,252.82859802246094,,,
2018,11,27,18,5,48,713,254.00733947753906,,,
2018,11,27,18,5,48,717,256.29615783691406,7957.0,4294967228.0,6232.0
2018,11,27,18,5,48,721,261.22570037841797,,,
2018,11,27,18,5,48,725,267.9290771484375,,,
2018,11,27,18,5,48,729,272.7842330932617,,,
2018,11,27,18,5,48,733,270.01476287841797,,,
2018,11,27,18,5,48,737,263.40293884277344,7957.0,29.0,6291.0
2018,11,27,18,5,48,741,260.6363296508789,,,
2018,11,27,18,5,48,745,255.7811737060547,,,
2018,11,27,18,5,48,749,248.21949005126953,,,
2018,11,27,18,5,48,752,249.10640716552734,,,
2018,11,27,18,5,48,756,251.7986297607422,7918.0,4294967149.0,6213.0
2018,11,27,18,5,48,760,252.59113311767578,,,
2018,11,27,18,5,48,764,252.83432006835938,,,
2018,11,27,18,5,48,768,252.1991729736328,,,
2018,11,27,18,5,48,772,251.7070770263672,,,
2018,11,27,18,5,48,776,251.4638900756836,7938.0,88.0,6193.0
2018,11,27,18,5,48,780,251.5239715576172,,,
2018,11,27,18,5,48,784,251.5411376953125,,,
2018,11,27,18,5,48,788,251.42383575439453,,,
2018,11,27,18,5,48,791,251.53541564941406,,,
2018,11,27,18,5,48,795,251.37805938720703,8134.0,4294967051.0,6252.0
2018,11,27,18,5,48,799,251.45816802978516,,,
2018,11,27,18,5,48,803,251.50108337402344,,,
2018,11,27,18,5,48,807,251.4324188232422,,,
2018,11,27,18,5,48,811,251.62696838378906,,,
2018,11,27,18,5,48,815,251.4209747314453,8036.0,29.0,6272.0
2018,11,27,18,5,48,819,251.4352798461914,,,
2018,11,27,18,5,48,823,251.5583038330078,,,
2018,11,27,18,5,48,827,251.67274475097656,,,
2018,11,27,18,5,48,831,251.79290771484375,,,
2018,11,27,18,5,48,834,251.76715850830078,7938.0,4294967287.0,6174.0
2018,11,27,18,5,48,838,251.8758773803711,,,
2018,11,27,18,5,48,842,251.87015533447266,,,
2018,11,27,18,5,48,846,252.0732879638672,,,
2018,11,27,18,5,48,850,252.1190643310547,,,
2018,11,27,18,5,48,854,252.18772888183594,8036.0,4294967228.0,6232.0
2018,11,27,18,5,48,858,252.23636627197266,,,
2018,11,27,18,5,48,862,252.3050308227539,,,
2018,11,27,18,5,48,866,252.5310516357422,,,
2018,11,27,18,5,48,870,252.59971618652344,,,
2018,11,27,18,5,48,874,252.4423599243164,8055.0,4294967189.0,6311.0
2018,11,27,18,5,48,877,252.57396697998047,,,
2018,11,27,18,5,48,881,252.7627944946289,,,
2018,11,27,18,5,48,885,252.8228759765625,,,
2018,11,27,18,5,48,889,252.9773712158203,,,
2018,11,27,18,5,48,893,252.93731689453125,7957.0,4294967189.0,6252.0
2018,11,27,18,5,48,897,253.1604766845703,,,
2018,11,27,18,5,48,901,253.3550262451172,,,
2018,11,27,18,5,48,905,253.50379943847656,,,
2018,11,27,18,5,48,909,253.63540649414062,,,
2018,11,27,18,5,48,913,253.46946716308594,7879.0,4294967228.0,6213.0
2018,11,27,18,5,48,916,253.46088409423828,,,
2018,11,27,18,5,48,920,253.40652465820312,,,
2018,11,27,18,5,48,924,253.42655181884766,,,
2018,11,27,18,5,48,928,253.5409927368164,,,
2018,11,27,18,5,48,932,253.46946716308594,7938.0,4294967169.0,6213.0
2018,11,27,18,5,48,936,253.44085693359375,,,
2018,11,27,18,5,48,940,253.24630737304688,,,
2018,11,27,18,5,48,944,253.16905975341797,,,
2018,11,27,18,5,48,948,252.90870666503906,,,
2018,11,27,18,5,48,952,252.68840789794922,8134.0,4294967189.0,6193.0
2018,11,27,18,5,48,956,252.52246856689453,,,
2018,11,27,18,5,48,959,252.31361389160156,,,
2018,11,27,18,5,48,963,252.17914581298828,,,
2018,11,27,18,5,48,967,252.08473205566406,,,
2018,11,27,18,5,48,971,251.77860260009766,7996.0,4294967228.0,6213.0
2018,11,27,18,5,48,975,251.58977508544922,,,
2018,11,27,18,5,48,979,251.3895034790039,,,
2018,11,27,18,5,48,983,251.34658813476562,,,
2018,11,27,18,5,48,987,251.3408660888672,,,
2018,11,27,18,5,48,991,251.18350982666016,8075.0,0.0,6252.0
2018,11,27,18,5,48,995,251.1148452758789,,,
2018,11,27,18,5,48,999,250.8716583251953,,,
2018,11,27,18,5,49,2,250.83446502685547,,,
2018,11,27,18,5,49,6,250.90885162353516,,,
2018,11,27,18,5,49,10,250.7171630859375,7898.0,4294967228.0,6232.0
2018,11,27,18,5,49,14,250.46253204345703,,,
2018,11,27,18,5,49,18,250.30231475830078,,,
2018,11,27,18,5,49,22,250.2880096435547,,,
2018,11,27,18,5,49,26,250.20503997802734,,,
2018,11,27,18,5,49,30,250.07343292236328,7957.0,4294967287.0,6213.0
2018,11,27,18,5,49,34,249.9246597290039,,,
2018,11,27,18,5,49,38,249.80735778808594,,,
2018,11,27,18,5,49,41,249.76730346679688,,,
2018,11,27,18,5,49,45,249.62425231933594,,,
2018,11,27,18,5,49,49,249.71866607666016,7996.0,4294967208.0,6174.0
2018,11,27,18,5,49,53,249.73011016845703,,,
2018,11,27,18,5,49,57,249.67288970947266,,,
2018,11,27,18,5,49,61,249.66716766357422,,,
2018,11,27,18,5,49,65,249.45545196533203,,,
2018,11,27,18,5,49,69,249.5870590209961,8075.0,4294967208.0,6193.0
2018,11,27,18,5,49,73,249.45545196533203,,,
2018,11,27,18,5,49,77,249.481201171875,,,
2018,11,27,18,5,49,81,249.49264526367188,,,
2018,11,27,18,5,49,84,249.51839447021484,,,
2018,11,27,18,5,49,88,249.62711334228516,7996.0,4294967247.0,6232.0
2018,11,27,18,5,49,92,249.58419799804688,,,
2018,11,27,18,5,49,96,249.47834014892578,,,
2018,11,27,18,5,49,100,249.50408935546875,,,
2018,11,27,18,5,49,104,249.34673309326172,,,
2018,11,27,18,5,49,108,249.59564208984375,7938.0,0.0,6232.0
2018,11,27,18,5,49,112,249.50695037841797,,,
2018,11,27,18,5,49,116,249.4668960571289,,,
2018,11,27,18,5,49,120,249.48978424072266,,,
2018,11,27,18,5,49,124,249.43828582763672,,,
2018,11,27,18,5,49,127,249.0692138671875,7977.0,4294967247.0,6272.0
2018,11,27,18,5,49,131,248.9948272705078,,,
2018,11,27,18,5,49,135,248.92902374267578,,,
2018,11,27,18,5,49,139,248.98624420166016,,,
2018,11,27,18,5,49,143,249.07207489013672,,,
2018,11,27,18,5,49,147,249.02629852294922,7957.0,4294967287.0,6232.0
2018,11,27,18,5,49,151,248.9919662475586,,,
2018,11,27,18,5,49,155,248.89469146728516,,,
2018,11,27,18,5,49,159,248.89755249023438,,,
2018,11,27,18,5,49,163,248.70872497558594,,,
2018,11,27,18,5,49,166,248.70872497558594,8094.0,4294967208.0,6174.0
2018,11,27,18,5,49,170,248.86322021484375,,,
2018,11,27,18,5,49,174,248.72589111328125,,,
2018,11,27,18,5,49,178,248.54278564453125,,,
2018,11,27,18,5,49,182,248.7316131591797,,,
2018,11,27,18,5,49,186,248.66008758544922,8075.0,4294967228.0,6213.0
2018,11,27,18,5,49,190,248.9032745361328,,,
2018,11,27,18,5,49,194,248.60572814941406,,,
2018,11,27,18,5,49,198,248.382568359375,,,
2018,11,27,18,5,49,202,248.31390380859375,,,
2018,11,27,18,5,49,206,248.43406677246094,7918.0,4294967228.0,6252.0
2018,11,27,18,5,49,209,248.3968734741211,,,
2018,11,27,18,5,49,213,248.3367919921875,,,
2018,11,27,18,5,49,217,248.20804595947266,,,
2018,11,27,18,5,49,221,248.29387664794922,,,
2018,11,27,18,5,49,225,248.28529357910156,7977.0,4294967267.0,6193.0
2018,11,27,18,5,49,229,248.2595443725586,,,
2018,11,27,18,5,49,233,248.14224243164062,,,
2018,11,27,18,5,49,237,248.016357421875,,,
2018,11,27,18,5,49,241,247.9562759399414,,,
2018,11,27,18,5,49,245,248.08216094970703,7957.0,4294967247.0,6252.0
2018,11,27,18,5,49,249,248.0621337890625,,,
2018,11,27,18,5,49,252,247.67589569091797,,,
2018,11,27,18,5,49,256,247.4212646484375,,,
2018,11,27,18,5,49,260,247.44415283203125,,,
2018,11,27,18,5,49,264,247.50137329101562,8036.0,4294967149.0,6193.0
2018,11,27,18,5,49,268,247.43270874023438,,,
2018,11,27,18,5,49,272,247.4527359008789,,,
2018,11,27,18,5,49,276,247.35546112060547,,,
2018,11,27,18,5,49,280,247.3154067993164,,,
2018,11,27,18,5,49,284,247.2696304321289,7977.0,4294967247.0,6193.0
2018,11,27,18,5,49,288,247.39837646484375,,,
2018,11,27,18,5,49,291,247.35260009765625,,,
2018,11,27,18,5,49,295,247.2667694091797,,,
2018,11,27,18,5,49,299,247.30968475341797,,,
2018,11,27,18,5,49,303,247.34973907470703,7977.0,4294967247.0,6232.0
2018,11,27,18,5,49,307,247.39837646484375,,,
2018,11,27,18,5,49,311,247.45559692382812,,,
2018,11,27,18,5,49,315,247.47276306152344,,,
2018,11,27,18,5,49,319,247.24102020263672,,,
2018,11,27,18,5,49,323,247.35546112060547,,,
2018,11,27,18,5,49,327,247.33257293701172,,,
2018,11,27,18,5,49,331,247.29537963867188,,,
2018,11,27,18,5,49,334,247.13516235351562,,,
2018,11,27,18,5,49,338,247.16949462890625,,,
2018,11,27,18,5,49,342,246.97494506835938,6252.0,7918.0,4294967208.0
2018,11,27,18,5,49,346,247.09510803222656,,,
2018,11,27,18,5,49,350,247.14088439941406,,,
2018,11,27,18,5,49,354,247.09796905517578,,,
2018,11,27,18,5,49,358,247.03216552734375,,,
2018,11,27,18,5,49,362,247.01499938964844,6252.0,7957.0,4294967228.0
2018,11,27,18,5,49,366,247.01499938964844,,,
2018,11,27,18,5,49,370,247.01786041259766,,,
2018,11,27,18,5,49,374,246.8576431274414,,,
2018,11,27,18,5,49,377,246.90628051757812,,,
2018,11,27,18,5,49,381,246.63162231445312,6213.0,8016.0,4294967169.0
2018,11,27,18,5,49,385,246.92630767822266,,,
2018,11,27,18,5,49,389,247.02072143554688,,,
2018,11,27,18,5,49,393,246.9463348388672,,,
2018,11,27,18,5,49,397,246.86050415039062,,,
2018,11,27,18,5,49,401,246.917724609375,6213.0,8036.0,4294967208.0
2018,11,27,18,5,49,405,247.01499938964844,,,
2018,11,27,18,5,49,409,246.97494506835938,,,
2018,11,27,18,5,49,413,247.0264434814453,,,
2018,11,27,18,5,49,416,246.98638916015625,,,
2018,11,27,18,5,49,420,246.96636199951172,6174.0,7977.0,4294967247.0
2018,11,27,18,5,49,424,247.1752166748047,,,
2018,11,27,18,5,49,428,247.54714965820312,,,
2018,11,27,18,5,49,432,247.7703094482422,,,
2018,11,27,18,5,49,436,247.6215362548828,,,
2018,11,27,18,5,49,440,247.4985122680664,6193.0,7977.0,29.0
2018,11,27,18,5,49,444,247.08080291748047,,,
2018,11,27,18,5,49,448,247.0722198486328,,,
2018,11,27,18,5,49,452,246.8576431274414,,,
2018,11,27,18,5,49,456,246.5801239013672,,,
2018,11,27,18,5,49,459,246.51432037353516,6272.0,7938.0,4294967247.0
2018,11,27,18,5,49,463,246.65164947509766,,,
2018,11,27,18,5,49,467,246.67739868164062,,,
2018,11,27,18,5,49,471,246.29688262939453,,,
2018,11,27,18,5,49,475,246.08230590820312,,,
2018,11,27,18,5,49,479,246.09661102294922,6174.0,7938.0,0.0
2018,11,27,18,5,49,483,246.13380432128906,,,
2018,11,27,18,5,49,487,246.1223602294922,,,
2018,11,27,18,5,49,491,246.06800079345703,,,
2018,11,27,18,5,49,495,245.82767486572266,,,
2018,11,27,18,5,49,499,245.92208862304688,6213.0,7996.0,4294967208.0
2018,11,27,18,5,49,502,245.87059020996094,,,
2018,11,27,18,5,49,506,245.8820343017578,,,
2018,11,27,18,5,49,510,246.19674682617188,,,
2018,11,27,18,5,49,514,245.7447052001953,,,
2018,11,27,18,5,49,518,245.78475952148438,6213.0,8016.0,4294967228.0
2018,11,27,18,5,49,522,245.87059020996094,,,
2018,11,27,18,5,49,526,245.8791732788086,,,
2018,11,27,18,5,49,530,245.9249496459961,,,
2018,11,27,18,5,49,534,245.87059020996094,,,
2018,11,27,18,5,49,538,245.76759338378906,6232.0,7996.0,4294967169.0
2018,11,27,18,5,49,541,245.60165405273438,,,
2018,11,27,18,5,49,545,245.7447052001953,,,
2018,11,27,18,5,49,549,246.64878845214844,,,
2018,11,27,18,5,49,553,247.97344207763672,,,
2018,11,27,18,5,49,557,249.4955062866211,6272.0,7996.0,4294967208.0
2018,11,27,18,5,49,561,252.1505355834961,,,
2018,11,27,18,5,49,565,257.08866119384766,,,
2018,11,27,18,5,49,569,263.7176513671875,,,
2018,11,27,18,5,49,573,268.07498931884766,,,
2018,11,27,18,5,49,577,264.6617889404297,6232.0,7938.0,88.0
2018,11,27,18,5,49,581,258.1901550292969,,,
2018,11,27,18,5,49,584,255.80406188964844,,,
2018,11,27,18,5,49,588,250.5512237548828,,,
2018,11,27,18,5,49,592,243.52169036865234,,,
2018,11,27,18,5,49,596,244.75765228271484,6193.0,7938.0,4294967169.0
2018,11,27,18,5,49,600,247.33829498291016,,,
2018,11,27,18,5,49,604,248.08502197265625,,,
2018,11,27,18,5,49,608,248.1822967529297,,,
2018,11,27,18,5,49,612,247.37548828125,,,
2018,11,27,18,5,49,616,246.98638916015625,6213.0,7859.0,49.0
2018,11,27,18,5,49,620,246.88053131103516,,,
2018,11,27,18,5,49,624,246.92916870117188,,,
2018,11,27,18,5,49,627,246.9806671142578,,,
2018,11,27,18,5,49,631,246.82044982910156,,,
2018,11,27,18,5,49,635,246.6144561767578,6134.0,8055.0,4294967130.0
2018,11,27,18,5,49,639,246.44851684570312,,,
2018,11,27,18,5,49,643,246.55437469482422,,,
2018,11,27,18,5,49,647,246.65164947509766,,,
2018,11,27,18,5,49,651,246.62303924560547,,,
2018,11,27,18,5,49,655,246.53148651123047,6252.0,7957.0,29.0
2018,11,27,18,5,49,659,246.60873413085938,,,
2018,11,27,18,5,49,663,246.6888427734375,,,
2018,11,27,18,5,49,666,246.73748016357422,,,
2018,11,27,18,5,49,670,246.86336517333984,,,
2018,11,27,18,5,49,674,246.64878845214844,6213.0,7918.0,4294967287.0
2018,11,27,18,5,49,678,246.87767028808594,,,
2018,11,27,18,5,49,682,247.10941314697266,,,
2018,11,27,18,5,49,686,247.3125457763672,,,
2018,11,27,18,5,49,690,247.36404418945312,,,
2018,11,27,18,5,49,694,247.29537963867188,6213.0,8016.0,4294967287.0
2018,11,27,18,5,49,698,247.37262725830078,,,
2018,11,27,18,5,49,702,247.2553253173828,,,
2018,11,27,18,5,49,706,247.12085723876953,,,
2018,11,27,18,5,49,709,247.4212646484375,,,
2018,11,27,18,5,49,713,247.4956512451172,6311.0,8055.0,4294967149.0
2018,11,27,18,5,49,717,247.5728988647461,,,
2018,11,27,18,5,49,721,247.67303466796875,,,
2018,11,27,18,5,49,725,247.86758422851562,,,
2018,11,27,18,5,49,729,248.02207946777344,,,
2018,11,27,18,5,49,733,247.91908264160156,6350.0,7918.0,4294967247.0
2018,11,27,18,5,49,737,248.19660186767578,,,
2018,11,27,18,5,49,741,248.2280731201172,,,
2018,11,27,18,5,49,745,248.3682632446289,,,
2018,11,27,18,5,49,749,248.52848052978516,,,
2018,11,27,18,5,49,752,248.62289428710938,6193.0,7898.0,4294967267.0
2018,11,27,18,5,49,756,248.47126007080078,,,
2018,11,27,18,5,49,760,248.55709075927734,,,
2018,11,27,18,5,49,764,248.53134155273438,,,
2018,11,27,18,5,49,768,248.98338317871094,,,
2018,11,27,18,5,49,772,248.7659454345703,6213.0,7859.0,4294967228.0
2018,11,27,18,5,49,776,248.5942840576172,,,
2018,11,27,18,5,49,780,248.4598159790039,,,
2018,11,27,18,5,49,784,248.38829040527344,,,
2018,11,27,18,5,49,788,248.21949005126953,,,
2018,11,27,18,5,49,791,247.99346923828125,6232.0,8036.0,4294967228.0
2018,11,27,18,5,49,795,247.7560043334961,,,
2018,11,27,18,5,49,799,247.52426147460938,,,
2018,11,27,18,5,49,803,247.57003784179688,,,
2018,11,27,18,5,49,807,247.27821350097656,,,
2018,11,27,18,5,49,811,247.06077575683594,6193.0,7977.0,4294967149.0
2018,11,27,18,5,49,815,246.6888427734375,,,
2018,11,27,18,5,49,819,246.58584594726562,,,
2018,11,27,18,5,49,823,246.55437469482422,,,
2018,11,27,18,5,49,827,246.47140502929688,,,
2018,11,27,18,5,49,831,245.89920043945312,6272.0,7977.0,9.0
2018,11,27,18,5,49,834,245.7561492919922,,,
2018,11,27,18,5,49,838,245.62454223632812,,,
2018,11,27,18,5,49,842,245.6502914428711,,,
2018,11,27,18,5,49,846,245.78189849853516,,,
2018,11,27,18,5,49,850,245.6216812133789,6193.0,7898.0,4294967149.0
2018,11,27,18,5,49,854,245.20397186279297,,,
2018,11,27,18,5,49,858,245.3784942626953,,,
2018,11,27,18,5,49,862,245.23544311523438,,,
2018,11,27,18,5,49,866,245.27835845947266,,,
2018,11,27,18,5,49,870,245.18966674804688,6272.0,7938.0,49.0
2018,11,27,18,5,49,874,245.03231048583984,,,
2018,11,27,18,5,49,877,244.86923217773438,,,
2018,11,27,18,5,49,881,244.8406219482422,,,
2018,11,27,18,5,49,885,244.84920501708984,,,
2018,11,27,18,5,49,889,244.83489990234375,6252.0,7977.0,4294967267.0
2018,11,27,18,5,49,893,244.78626251220703,,,
2018,11,27,18,5,49,897,244.37427520751953,,,
2018,11,27,18,5,49,901,244.80056762695312,,,
2018,11,27,18,5,49,905,244.9350357055664,,,
2018,11,27,18,5,49,909,244.86064910888672,6174.0,8036.0,4294967267.0
2018,11,27,18,5,49,913,244.78626251220703,,,
2018,11,27,18,5,49,916,244.70901489257812,,,
2018,11,27,18,5,49,920,244.70901489257812,,,
2018,11,27,18,5,49,924,244.85492706298828,,,
2018,11,27,18,5,49,928,244.9350357055664,6232.0,8016.0,4294967169.0
2018,11,27,18,5,49,932,244.92931365966797,,,
2018,11,27,18,5,49,936,244.92359161376953,,,
2018,11,27,18,5,49,940,244.9636459350586,,,
2018,11,27,18,5,49,944,245.0237274169922,,,
2018,11,27,18,5,49,948,245.08094787597656,6213.0,7938.0,4294967287.0
2018,11,27,18,5,49,952,245.03517150878906,,,
2018,11,27,18,5,49,956,245.0723648071289,,,
2018,11,27,18,5,49,959,244.72332000732422,,,
2018,11,27,18,5,49,963,244.86351013183594,,,
2018,11,27,18,5,49,967,244.8720932006836,6213.0,7957.0,4294967208.0
2018,11,27,18,5,49,971,244.85492706298828,,,
2018,11,27,18,5,49,975,244.76337432861328,,,
2018,11,27,18,5,49,979,244.6889877319336,,,
2018,11,27,18,5,49,983,244.6460723876953,,,
2018,11,27,18,5,49,987,244.6460723876953,6213.0,8036.0,4294967247.0
2018,11,27,18,5,49,991,244.62890625,,,
2018,11,27,18,5,49,995,244.5659637451172,,,
2018,11,27,18,5,49,999,244.3685531616211,,,
2018,11,27,18,5,50,2,244.2770004272461,,,
2018,11,27,18,5,50,6,244.30274963378906,6193.0,8055.0,4294967169.0
2018,11,27,18,5,50,10,244.21977996826172,,,
2018,11,27,18,5,50,14,244.07958984375,,,
2018,11,27,18,5,50,18,243.97659301757812,,,
2018,11,27,18,5,50,22,244.44007873535156,,,
2018,11,27,18,5,50,26,244.28272247314453,6193.0,8036.0,4294967189.0
2018,11,27,18,5,50,30,244.27127838134766,,,
2018,11,27,18,5,50,34,244.04239654541016,,,
2018,11,27,18,5,50,38,243.9594268798828,,,
2018,11,27,18,5,50,41,243.96514892578125,,,
2018,11,27,18,5,50,45,244.03095245361328,6213.0,7996.0,4294967247.0
2018,11,27,18,5,50,49,243.9737319946289,,,
2018,11,27,18,5,50,53,243.98231506347656,,,
2018,11,27,18,5,50,57,243.8192367553711,,,
2018,11,27,18,5,50,61,243.8220977783203,,,
2018,11,27,18,5,50,65,243.621826171875,6193.0,7957.0,4294967267.0
2018,11,27,18,5,50,69,243.73912811279297,,,
2018,11,27,18,5,50,73,243.6504364013672,,,
2018,11,27,18,5,50,77,243.44158172607422,,,
2018,11,27,18,5,50,81,243.438720703125,,,
2018,11,27,18,5,50,84,243.43299865722656,6252.0,7996.0,4294967247.0
2018,11,27,18,5,50,88,242.9637908935547,,,
2018,11,27,18,5,50,92,242.9180145263672,,,
2018,11,27,18,5,50,96,242.97237396240234,,,
2018,11,27,18,5,50,100,242.95806884765625,,,
2018,11,27,18,5,50,104,243.02101135253906,6174.0,7996.0,4294967189.0
2018,11,27,18,5,50,108,243.07537078857422,,,
2018,11,27,18,5,50,112,242.97809600830078,,,
2018,11,27,18,5,50,116,242.87796020507812,,,
2018,11,27,18,5,50,120,242.90943145751953,,,
2018,11,27,18,5,50,124,242.89512634277344,6174.0,7957.0,4294967208.0
2018,11,27,18,5,50,127,242.96092987060547,,,
