Year,Month,Day,Hour,Min,Sec,Msec,P02S ECG,P02S G1,P02S G2,P02S G3
2018,11,27,18,25,8,85,-245.1152801513672,,,
2018,11,27,18,25,8,88,-245.44715881347656,,,
2018,11,27,18,25,8,92,-245.71895599365234,6066.0,8016.0,4294965483.0
2018,11,27,18,25,8,96,-245.88775634765625,,,
2018,11,27,18,25,8,100,-245.97930908203125,,,
2018,11,27,18,25,8,104,-246.2596893310547,,,
2018,11,27,18,25,8,108,-246.92916870117188,,,
2018,11,27,18,25,8,112,-247.28679656982422,6085.0,7957.0,4294965542.0
2018,11,27,18,25,8,116,-247.24388122558594,,,
2018,11,27,18,25,8,120,-247.14946746826172,,,
2018,11,27,18,25,8,124,-247.2209930419922,,,
2018,11,27,18,25,8,128,-247.32685089111328,,,
2018,11,27,18,25,8,131,-247.41840362548828,6066.0,7918.0,4294965542.0
2018,11,27,18,25,8,135,-247.3468780517578,,,
2018,11,27,18,25,8,139,-247.0693588256836,,,
2018,11,27,18,25,8,143,-246.917724609375,,,
2018,11,27,18,25,8,147,-247.01213836669922,,,
2018,11,27,18,25,8,151,-246.96922302246094,6027.0,7840.0,4294965523.0
2018,11,27,18,25,8,155,-246.87767028808594,,,
2018,11,27,18,25,8,159,-246.60873413085938,,,
2018,11,27,18,25,8,163,-246.51145935058594,,,
2018,11,27,18,25,8,167,-246.54579162597656,,,
2018,11,27,18,25,8,170,-246.73748016357422,5948.0,7957.0,4294965425.0
2018,11,27,18,25,8,174,-246.51145935058594,,,
2018,11,27,18,25,8,178,-246.28257751464844,,,
2018,11,27,18,25,8,182,-246.21105194091797,,,
2018,11,27,18,25,8,186,-246.2024688720703,,,
2018,11,27,18,25,8,190,-246.34838104248047,5948.0,8016.0,4294965405.0
2018,11,27,18,25,8,194,-246.3054656982422,,,
2018,11,27,18,25,8,198,-246.10519409179688,,,
2018,11,27,18,25,8,202,-246.01078033447266,,,
2018,11,27,18,25,8,206,-246.19102478027344,,,
2018,11,27,18,25,8,210,-246.2139129638672,5948.0,7977.0,4294965405.0
2018,11,27,18,25,8,213,-246.2625503540039,,,
2018,11,27,18,25,8,217,-246.27399444580078,,,
2018,11,27,18,25,8,221,-246.0794448852539,,,
2018,11,27,18,25,8,225,-246.25682830810547,,,
2018,11,27,18,25,8,229,-246.34265899658203,5889.0,7898.0,4294965346.0
2018,11,27,18,25,8,233,-246.35696411132812,,,
2018,11,27,18,25,8,237,-246.185302734375,,,
2018,11,27,18,25,8,241,-246.00505828857422,,,
2018,11,27,18,25,8,245,-246.13666534423828,,,
2018,11,27,18,25,8,249,-246.3397979736328,6046.0,7938.0,4294965346.0
2018,11,27,18,25,8,253,-246.40274047851562,,,
2018,11,27,18,25,8,256,-246.27399444580078,,,
2018,11,27,18,25,8,260,-246.0765838623047,,,
2018,11,27,18,25,8,264,-246.22821807861328,,,
2018,11,27,18,25,8,268,-246.42276763916016,6027.0,7996.0,4294965327.0
2018,11,27,18,25,8,272,-246.41704559326172,,,
2018,11,27,18,25,8,276,-246.42276763916016,,,
2018,11,27,18,25,8,280,-246.22821807861328,,,
2018,11,27,18,25,8,284,-246.20532989501953,,,
2018,11,27,18,25,8,288,-246.37413024902344,6066.0,8094.0,4294965464.0
2018,11,27,18,25,8,292,-246.31404876708984,,,
2018,11,27,18,25,8,295,-246.25110626220703,,,
2018,11,27,18,25,8,299,-245.96500396728516,,,
2018,11,27,18,25,8,303,-245.8648681640625,,,
2018,11,27,18,25,8,307,-246.17958068847656,6085.0,8094.0,4294965425.0
2018,11,27,18,25,8,311,-246.48284912109375,,,
2018,11,27,18,25,8,315,-246.4456558227539,,,
2018,11,27,18,25,8,319,-246.23394012451172,,,
2018,11,27,18,25,8,323,-246.23966217041016,,,
2018,11,27,18,25,8,327,-246.57154083251953,6066.0,8114.0,4294965464.0
2018,11,27,18,25,8,331,-246.68025970458984,,,
2018,11,27,18,25,8,335,-246.66881561279297,,,
2018,11,27,18,25,8,338,-246.4914321899414,,,
2018,11,27,18,25,8,342,-246.5829849243164,,,
2018,11,27,18,25,8,346,-246.75464630126953,6046.0,8094.0,4294965542.0
2018,11,27,18,25,8,350,-246.9635009765625,,,
2018,11,27,18,25,8,354,-246.9463348388672,,,
2018,11,27,18,25,8,358,-246.81472778320312,,,
2018,11,27,18,25,8,362,-246.62303924560547,,,
2018,11,27,18,25,8,366,-247.06649780273438,6085.0,8055.0,4294965523.0
2018,11,27,18,25,8,370,-247.30396270751953,,,
2018,11,27,18,25,8,374,-247.2553253173828,,,
2018,11,27,18,25,8,378,-247.0407485961914,,,
2018,11,27,18,25,8,381,-246.94347381591797,,,
2018,11,27,18,25,8,385,-247.07508087158203,6046.0,8036.0,4294965503.0
2018,11,27,18,25,8,389,-247.18952178955078,,,
2018,11,27,18,25,8,393,-247.24960327148438,,,
2018,11,27,18,25,8,397,-247.14374542236328,,,
2018,11,27,18,25,8,401,-247.05219268798828,,,
2018,11,27,18,25,8,405,-247.12657928466797,6066.0,8075.0,4294965483.0
2018,11,27,18,25,8,409,-247.36690521240234,,,
2018,11,27,18,25,8,413,-247.2209930419922,,,
2018,11,27,18,25,8,417,-247.07794189453125,,,
2018,11,27,18,25,8,420,-246.87767028808594,,,
2018,11,27,18,25,8,424,-246.6745376586914,6027.0,8055.0,4294965503.0
2018,11,27,18,25,8,428,-247.1609115600586,,,
2018,11,27,18,25,8,432,-247.26104736328125,,,
2018,11,27,18,25,8,436,-247.16949462890625,,,
2018,11,27,18,25,8,440,-247.0235824584961,,,
2018,11,27,18,25,8,444,-247.0693588256836,5968.0,8143.0,4294965601.0
2018,11,27,18,25,8,448,-247.29251861572266,,,
2018,11,27,18,25,8,452,-247.24102020263672,,,
2018,11,27,18,25,8,456,-247.19524383544922,,,
2018,11,27,18,25,8,460,-247.0407485961914,,,
2018,11,27,18,25,8,463,-247.100830078125,5889.0,7996.0,4294965581.0
2018,11,27,18,25,8,467,-247.34973907470703,,,
2018,11,27,18,25,8,471,-247.45559692382812,,,
2018,11,27,18,25,8,475,-247.36404418945312,,,
2018,11,27,18,25,8,479,-247.04360961914062,,,
2018,11,27,18,25,8,483,-246.95205688476562,5870.0,8036.0,4294965542.0
2018,11,27,18,25,8,487,-247.23243713378906,,,
2018,11,27,18,25,8,491,-247.24102020263672,,,
2018,11,27,18,25,8,495,-247.1609115600586,,,
2018,11,27,18,25,8,499,-247.11227416992188,,,
2018,11,27,18,25,8,503,-247.05219268798828,5909.0,8055.0,4294965601.0
2018,11,27,18,25,8,506,-247.2095489501953,,,
2018,11,27,18,25,8,510,-247.32112884521484,,,
2018,11,27,18,25,8,514,-247.2696304321289,,,
2018,11,27,18,25,8,518,-247.1294403076172,,,
2018,11,27,18,25,8,522,-247.0264434814453,5909.0,8075.0,4294965562.0
2018,11,27,18,25,8,526,-247.25818634033203,,,
2018,11,27,18,25,8,530,-247.38407135009766,,,
2018,11,27,18,25,8,534,-247.2696304321289,,,
2018,11,27,18,25,8,538,-247.15232849121094,,,
2018,11,27,18,25,8,542,-247.08938598632812,5909.0,8114.0,4294965689.0
2018,11,27,18,25,8,545,-247.22671508789062,,,
2018,11,27,18,25,8,549,-247.32112884521484,,,
2018,11,27,18,25,8,553,-247.24674224853516,,,
2018,11,27,18,25,8,557,-247.2667694091797,,,
2018,11,27,18,25,8,561,-247.09510803222656,5850.0,8134.0,4294965523.0
2018,11,27,18,25,8,565,-247.18379974365234,,,
2018,11,27,18,25,8,569,-247.283935546875,,,
2018,11,27,18,25,8,573,-247.27821350097656,,,
2018,11,27,18,25,8,577,-247.12371826171875,,,
2018,11,27,18,25,8,581,-246.98638916015625,5850.0,8134.0,4294965483.0
2018,11,27,18,25,8,585,-247.00641632080078,,,
2018,11,27,18,25,8,588,-247.20096588134766,,,
2018,11,27,18,25,8,592,-247.29251861572266,,,
2018,11,27,18,25,8,596,-246.9005584716797,,,
2018,11,27,18,25,8,600,-246.73748016357422,5850.0,8036.0,4294965503.0
2018,11,27,18,25,8,604,-246.8433380126953,,,
2018,11,27,18,25,8,608,-246.97208404541016,,,
2018,11,27,18,25,8,612,-246.71459197998047,,,
2018,11,27,18,25,8,616,-246.0765838623047,,,
2018,11,27,18,25,8,620,-245.99075317382812,5831.0,8055.0,4294965464.0
2018,11,27,18,25,8,624,-246.17385864257812,,,
2018,11,27,18,25,8,628,-246.4885711669922,,,
2018,11,27,18,25,8,631,-246.77753448486328,,,
2018,11,27,18,25,8,635,-246.75464630126953,,,
2018,11,27,18,25,8,639,-246.69742584228516,5909.0,7996.0,4294965670.0
2018,11,27,18,25,8,643,-246.75750732421875,,,
2018,11,27,18,25,8,647,-247.0722198486328,,,
2018,11,27,18,25,8,651,-247.467041015625,,,
2018,11,27,18,25,8,655,-247.41554260253906,,,
2018,11,27,18,25,8,659,-247.30396270751953,5752.0,8036.0,4294965581.0
2018,11,27,18,25,8,663,-247.11227416992188,,,
2018,11,27,18,25,8,667,-247.45559692382812,,,
2018,11,27,18,25,8,670,-247.5128173828125,,,
2018,11,27,18,25,8,674,-247.39551544189453,,,
2018,11,27,18,25,8,678,-247.1179962158203,5772.0,8016.0,4294965425.0
2018,11,27,18,25,8,682,-247.12085723876953,,,
2018,11,27,18,25,8,686,-247.70164489746094,,,
2018,11,27,18,25,8,690,-247.79033660888672,,,
2018,11,27,18,25,8,694,-247.65300750732422,,,
2018,11,27,18,25,8,698,-247.33829498291016,,,
2018,11,27,18,25,8,702,-247.29537963867188,,,
2018,11,27,18,25,8,706,-247.4355697631836,,,
2018,11,27,18,25,8,710,-247.63011932373047,,,
2018,11,27,18,25,8,713,-247.58148193359375,,,
2018,11,27,18,25,8,717,-247.20096588134766,5929.0,8036.0,4294965425.0
2018,11,27,18,25,8,721,-246.05941772460938,,,
2018,11,27,18,25,8,725,-243.91651153564453,,,
2018,11,27,18,25,8,729,-241.32442474365234,,,
2018,11,27,18,25,8,733,-238.77239227294922,,,
2018,11,27,18,25,8,737,-234.73548889160156,5909.0,7957.0,4294965483.0
2018,11,27,18,25,8,741,-229.06208038330078,,,
2018,11,27,18,25,8,745,-226.10092163085938,,,
2018,11,27,18,25,8,749,-227.9348373413086,,,
2018,11,27,18,25,8,753,-234.38358306884766,,,
2018,11,27,18,25,8,756,-240.11707305908203,5870.0,8036.0,4294965464.0
2018,11,27,18,25,8,760,-244.05956268310547,,,
2018,11,27,18,25,8,764,-251.8301010131836,,,
2018,11,27,18,25,8,768,-251.47533416748047,,,
2018,11,27,18,25,8,772,-248.2452392578125,,,
2018,11,27,18,25,8,776,-246.31404876708984,5831.0,8143.0,4294965542.0
2018,11,27,18,25,8,780,-245.56446075439453,,,
2018,11,27,18,25,8,784,-245.91064453125,,,
2018,11,27,18,25,8,788,-246.62017822265625,,,
2018,11,27,18,25,8,792,-246.76036834716797,,,
2018,11,27,18,25,8,795,-246.64592742919922,5850.0,8163.0,4294965464.0
2018,11,27,18,25,8,799,-246.43421173095703,,,
2018,11,27,18,25,8,803,-246.5972900390625,,,
2018,11,27,18,25,8,807,-246.77753448486328,,,
2018,11,27,18,25,8,811,-246.70886993408203,,,
2018,11,27,18,25,8,815,-246.47998809814453,5909.0,8036.0,4294965385.0
2018,11,27,18,25,8,819,-246.2310791015625,,,
2018,11,27,18,25,8,823,-246.23966217041016,,,
2018,11,27,18,25,8,827,-246.37413024902344,,,
2018,11,27,18,25,8,831,-246.45709991455078,,,
2018,11,27,18,25,8,835,-246.36268615722656,5948.0,8036.0,4294965444.0
2018,11,27,18,25,8,838,-246.09375,,,
2018,11,27,18,25,8,842,-245.9735870361328,,,
2018,11,27,18,25,8,846,-246.0765838623047,,,
2018,11,27,18,25,8,850,-246.06800079345703,,,
2018,11,27,18,25,8,854,-245.92208862304688,6066.0,7996.0,4294965366.0
2018,11,27,18,25,8,858,-245.5587387084961,,,
2018,11,27,18,25,8,862,-245.36991119384766,,,
2018,11,27,18,25,8,866,-245.4214096069336,,,
2018,11,27,18,25,8,870,-245.40996551513672,,,
2018,11,27,18,25,8,874,-245.2239990234375,6046.0,8036.0,4294965503.0
2018,11,27,18,25,8,878,-245.10955810546875,,,
2018,11,27,18,25,8,881,-244.81487274169922,,,
2018,11,27,18,25,8,885,-244.86637115478516,,,
2018,11,27,18,25,8,889,-244.87781524658203,,,
2018,11,27,18,25,8,893,-244.71759796142578,5968.0,8075.0,4294965405.0
2018,11,27,18,25,8,897,-244.36283111572266,,,
2018,11,27,18,25,8,901,-243.94512176513672,,,
2018,11,27,18,25,8,905,-244.09103393554688,,,
2018,11,27,18,25,8,909,-244.27413940429688,,,
2018,11,27,18,25,8,913,-244.06814575195312,6007.0,8016.0,4294965483.0
2018,11,27,18,25,8,917,-243.7906265258789,,,
2018,11,27,18,25,8,920,-243.621826171875,,,
2018,11,27,18,25,8,924,-243.6990737915039,,,
2018,11,27,18,25,8,928,-243.8364028930664,,,
2018,11,27,18,25,8,932,-243.85643005371094,5968.0,7957.0,4294965346.0
2018,11,27,18,25,8,936,-243.75057220458984,,,
2018,11,27,18,25,8,940,-243.94512176513672,,,
2018,11,27,18,25,8,944,-243.85643005371094,,,
2018,11,27,18,25,8,948,-244.15969848632812,,,
2018,11,27,18,25,8,952,-244.50016021728516,5968.0,7996.0,4294965287.0
2018,11,27,18,25,8,956,-244.44866180419922,,,
2018,11,27,18,25,8,960,-244.56310272216797,,,
2018,11,27,18,25,8,963,-244.71759796142578,,,
2018,11,27,18,25,8,967,-245.17536163330078,,,
2018,11,27,18,25,8,971,-245.38707733154297,6007.0,7977.0,4294965287.0
2018,11,27,18,25,8,975,-245.50437927246094,,,
2018,11,27,18,25,8,979,-245.50437927246094,,,
2018,11,27,18,25,8,983,-245.83911895751953,,,
2018,11,27,18,25,8,987,-246.26541137695312,,,
2018,11,27,18,25,8,991,-246.4771270751953,6007.0,8036.0,4294965268.0
2018,11,27,18,25,8,995,-246.35696411132812,,,
2018,11,27,18,25,8,999,-246.368408203125,,,
2018,11,27,18,25,9,3,-246.3369369506836,,,
2018,11,27,18,25,9,6,-246.4313507080078,,,
2018,11,27,18,25,9,10,-246.46854400634766,5987.0,7996.0,4294965268.0
2018,11,27,18,25,9,14,-246.22249603271484,,,
2018,11,27,18,25,9,18,-246.09947204589844,,,
2018,11,27,18,25,9,22,-245.9735870361328,,,
2018,11,27,18,25,9,26,-246.15955352783203,,,
2018,11,27,18,25,9,30,-246.25682830810547,6007.0,7996.0,4294965307.0
2018,11,27,18,25,9,34,-246.3054656982422,,,
2018,11,27,18,25,9,38,-246.0794448852539,,,
2018,11,27,18,25,9,42,-246.0336685180664,,,
2018,11,27,18,25,9,45,-246.20532989501953,,,
2018,11,27,18,25,9,49,-246.27399444580078,5968.0,7996.0,4294965219.0
2018,11,27,18,25,9,53,-246.19388580322266,,,
2018,11,27,18,25,9,57,-245.9878921508789,,,
2018,11,27,18,25,9,61,-246.00505828857422,,,
2018,11,27,18,25,9,65,-245.97930908203125,,,
2018,11,27,18,25,9,69,-245.79620361328125,5987.0,7996.0,4294965307.0
2018,11,27,18,25,9,73,-245.7590103149414,,,
2018,11,27,18,25,9,77,-245.6531524658203,,,
2018,11,27,18,25,9,81,-245.58162689208984,,,
2018,11,27,18,25,9,85,-245.67317962646484,,,
2018,11,27,18,25,9,88,-245.88489532470703,6007.0,7938.0,4294965160.0
2018,11,27,18,25,9,92,-246.01364135742188,,,
2018,11,27,18,25,9,96,-245.77045440673828,,,
2018,11,27,18,25,9,100,-245.70178985595703,,,
2018,11,27,18,25,9,104,-245.7132339477539,,,
2018,11,27,18,25,9,108,-245.90492248535156,6007.0,7977.0,4294965199.0
2018,11,27,18,25,9,112,-245.95928192138672,,,
2018,11,27,18,25,9,116,-245.8934783935547,,,
2018,11,27,18,25,9,120,-245.83053588867188,,,
2018,11,27,18,25,9,124,-245.85914611816406,,,
2018,11,27,18,25,9,128,-246.03652954101562,5987.0,7938.0,4294965219.0
2018,11,27,18,25,9,131,-246.41704559326172,,,
2018,11,27,18,25,9,135,-246.22535705566406,,,
2018,11,27,18,25,9,139,-246.1252212524414,,,
2018,11,27,18,25,9,143,-246.19102478027344,,,
2018,11,27,18,25,9,147,-246.28543853759766,5987.0,7918.0,4294965238.0
2018,11,27,18,25,9,151,-246.39415740966797,,,
2018,11,27,18,25,9,155,-246.26541137695312,,,
2018,11,27,18,25,9,159,-246.17958068847656,,,
2018,11,27,18,25,9,163,-246.26541137695312,,,
2018,11,27,18,25,9,167,-246.46568298339844,5968.0,8016.0,4294965219.0
2018,11,27,18,25,9,170,-246.53148651123047,,,
2018,11,27,18,25,9,174,-246.63162231445312,,,
2018,11,27,18,25,9,178,-246.42276763916016,,,
2018,11,27,18,25,9,182,-246.4427947998047,,,
2018,11,27,18,25,9,186,-246.73175811767578,6007.0,8016.0,4294965258.0
2018,11,27,18,25,9,190,-246.8576431274414,,,
2018,11,27,18,25,9,194,-246.87480926513672,,,
2018,11,27,18,25,9,198,-246.85192108154297,,,
2018,11,27,18,25,9,202,-246.8404769897461,,,
2018,11,27,18,25,9,206,-247.00069427490234,6027.0,7977.0,4294965199.0
2018,11,27,18,25,9,210,-247.15518951416016,,,
2018,11,27,18,25,9,213,-247.08938598632812,,,
2018,11,27,18,25,9,217,-246.91200256347656,,,
2018,11,27,18,25,9,221,-246.8862533569336,,,
2018,11,27,18,25,9,225,-247.03502655029297,6046.0,8016.0,4294965307.0
2018,11,27,18,25,9,229,-247.20096588134766,,,
2018,11,27,18,25,9,233,-247.12085723876953,,,
2018,11,27,18,25,9,237,-246.95777893066406,,,
2018,11,27,18,25,9,241,-246.93775177001953,,,
2018,11,27,18,25,9,245,-247.03502655029297,5987.0,7938.0,4294965180.0
2018,11,27,18,25,9,249,-247.28679656982422,,,
2018,11,27,18,25,9,253,-247.24102020263672,,,
2018,11,27,18,25,9,256,-247.0378875732422,,,
2018,11,27,18,25,9,260,-247.00927734375,,,
2018,11,27,18,25,9,264,-246.78897857666016,5987.0,7879.0,4294965287.0
2018,11,27,18,25,9,268,-247.14374542236328,,,
2018,11,27,18,25,9,272,-247.2667694091797,,,
2018,11,27,18,25,9,276,-247.04647064208984,,,
2018,11,27,18,25,9,280,-246.9005584716797,,,
2018,11,27,18,25,9,284,-246.9949722290039,5968.0,7918.0,4294965199.0
2018,11,27,18,25,9,288,-247.10941314697266,,,
2018,11,27,18,25,9,292,-247.0550537109375,,,
2018,11,27,18,25,9,295,-246.92916870117188,,,
2018,11,27,18,25,9,299,-246.98925018310547,,,
2018,11,27,18,25,9,303,-247.04933166503906,6027.0,7957.0,4294965258.0
2018,11,27,18,25,9,307,-247.18952178955078,,,
2018,11,27,18,25,9,311,-247.20096588134766,,,
2018,11,27,18,25,9,315,-247.17235565185547,,,
2018,11,27,18,25,9,319,-246.97208404541016,,,
2018,11,27,18,25,9,323,-246.82903289794922,5987.0,7996.0,4294965160.0
2018,11,27,18,25,9,327,-247.05791473388672,,,
2018,11,27,18,25,9,331,-247.2066879272461,,,
2018,11,27,18,25,9,335,-247.20096588134766,,,
2018,11,27,18,25,9,338,-246.95491790771484,,,
2018,11,27,18,25,9,342,-246.9949722290039,6007.0,7996.0,4294965180.0
2018,11,27,18,25,9,346,-247.1780776977539,,,
2018,11,27,18,25,9,350,-247.28679656982422,,,
2018,11,27,18,25,9,354,-247.24674224853516,,,
2018,11,27,18,25,9,358,-247.10941314697266,,,
2018,11,27,18,25,9,362,-247.04360961914062,6046.0,7996.0,4294965258.0
2018,11,27,18,25,9,366,-247.2381591796875,,,
2018,11,27,18,25,9,370,-247.29251861572266,,,
2018,11,27,18,25,9,374,-247.29251861572266,,,
2018,11,27,18,25,9,378,-247.16663360595703,,,
2018,11,27,18,25,9,381,-246.98638916015625,6066.0,7898.0,4294965268.0
2018,11,27,18,25,9,385,-247.08938598632812,,,
2018,11,27,18,25,9,389,-247.82752990722656,,,
2018,11,27,18,25,9,393,-247.88475036621094,,,
2018,11,27,18,25,9,397,-247.55573272705078,,,
2018,11,27,18,25,9,401,-247.47562408447266,5987.0,7977.0,4294965160.0
2018,11,27,18,25,9,405,-247.55287170410156,,,
2018,11,27,18,25,9,409,-247.60150909423828,,,
2018,11,27,18,25,9,413,-247.4985122680664,,,
2018,11,27,18,25,9,417,-247.37834930419922,,,
2018,11,27,18,25,9,420,-247.2381591796875,5948.0,8036.0,4294965199.0
2018,11,27,18,25,9,424,-247.26104736328125,,,
2018,11,27,18,25,9,428,-247.41268157958984,,,
2018,11,27,18,25,9,432,-247.3440170288086,,,
2018,11,27,18,25,9,436,-246.96063995361328,,,
2018,11,27,18,25,9,440,-246.7517852783203,6007.0,7977.0,4294965199.0
2018,11,27,18,25,9,444,-246.96922302246094,,,
2018,11,27,18,25,9,448,-247.04647064208984,,,
2018,11,27,18,25,9,452,-246.5658187866211,,,
2018,11,27,18,25,9,456,-246.01364135742188,,,
2018,11,27,18,25,9,460,-245.95069885253906,6046.0,7898.0,4294965199.0
2018,11,27,18,25,9,463,-246.28257751464844,,,
2018,11,27,18,25,9,467,-246.59156799316406,,,
2018,11,27,18,25,9,471,-246.6745376586914,,,
2018,11,27,18,25,9,475,-246.78325653076172,,,
2018,11,27,18,25,9,479,-246.69742584228516,6066.0,7898.0,4294965327.0
2018,11,27,18,25,9,483,-246.70886993408203,,,
2018,11,27,18,25,9,487,-247.0235824584961,,,
2018,11,27,18,25,9,491,-247.41554260253906,,,
2018,11,27,18,25,9,495,-247.34973907470703,,,
2018,11,27,18,25,9,499,-247.23529815673828,6046.0,7879.0,4294965385.0
2018,11,27,18,25,9,503,-247.15805053710938,,,
2018,11,27,18,25,9,506,-247.27535247802734,,,
2018,11,27,18,25,9,510,-247.42412567138672,,,
2018,11,27,18,25,9,514,-247.3154067993164,,,
2018,11,27,18,25,9,518,-247.4355697631836,5987.0,8094.0,4294964964.0
2018,11,27,18,25,9,522,-247.36404418945312,,,
2018,11,27,18,25,9,526,-247.54714965820312,,,
2018,11,27,18,25,9,530,-247.53570556640625,,,
2018,11,27,18,25,9,534,-247.48706817626953,,,
2018,11,27,18,25,9,538,-247.24960327148438,6115.0,8114.0,4294965287.0
2018,11,27,18,25,9,542,-247.1179962158203,,,
2018,11,27,18,25,9,545,-247.41840362548828,,,
2018,11,27,18,25,9,549,-247.4956512451172,,,
2018,11,27,18,25,9,553,-247.46131896972656,,,
2018,11,27,18,25,9,557,-247.3468780517578,6066.0,7898.0,4294965327.0
2018,11,27,18,25,9,561,-246.66309356689453,,,
2018,11,27,18,25,9,565,-244.80915069580078,,,
2018,11,27,18,25,9,569,-242.6433563232422,,,
2018,11,27,18,25,9,573,-240.6606674194336,,,
2018,11,27,18,25,9,577,-236.70101165771484,5987.0,7938.0,4294965346.0
2018,11,27,18,25,9,581,-231.5511703491211,,,
2018,11,27,18,25,9,585,-227.46562957763672,,,
2018,11,27,18,25,9,588,-228.790283203125,,,
2018,11,27,18,25,9,592,-235.48221588134766,,,
2018,11,27,18,25,9,596,-240.32020568847656,6105.0,7957.0,4294965160.0
2018,11,27,18,25,9,600,-243.52741241455078,,,
2018,11,27,18,25,9,604,-251.17206573486328,,,
2018,11,27,18,25,9,608,-251.3265609741211,,,
2018,11,27,18,25,9,612,-247.94769287109375,,,
2018,11,27,18,25,9,616,-246.17671966552734,6066.0,8016.0,4294965258.0
2018,11,27,18,25,9,620,-245.40424346923828,,,
2018,11,27,18,25,9,624,-245.8791732788086,,,
2018,11,27,18,25,9,628,-246.5829849243164,,,
2018,11,27,18,25,9,631,-246.68312072753906,,,
2018,11,27,18,25,9,635,-246.5972900390625,6046.0,7957.0,4294965307.0
2018,11,27,18,25,9,639,-246.4742660522461,,,
2018,11,27,18,25,9,643,-246.54006958007812,,,
2018,11,27,18,25,9,647,-246.63162231445312,,,
2018,11,27,18,25,9,651,-246.5372085571289,,,
2018,11,27,18,25,9,655,-246.45423889160156,6105.0,7996.0,4294965268.0
2018,11,27,18,25,9,659,-246.31118774414062,,,
2018,11,27,18,25,9,663,-246.22535705566406,,,
2018,11,27,18,25,9,667,-246.3827133178711,,,
2018,11,27,18,25,9,670,-246.45709991455078,,,
2018,11,27,18,25,9,674,-246.25682830810547,6066.0,7957.0,4294965307.0
2018,11,27,18,25,9,678,-246.0622787475586,,,
2018,11,27,18,25,9,682,-245.9878921508789,,,
2018,11,27,18,25,9,686,-246.1252212524414,,,
2018,11,27,18,25,9,690,-246.2024688720703,,,
2018,11,27,18,25,9,694,-246.01078033447266,,,
2018,11,27,18,25,9,698,-245.71895599365234,,,
2018,11,27,18,25,9,702,-245.5902099609375,,,
2018,11,27,18,25,9,706,-245.58734893798828,,,
2018,11,27,18,25,9,710,-245.50437927246094,,,
2018,11,27,18,25,9,713,-245.29266357421875,4294965258.0,6115.0,7918.0
2018,11,27,18,25,9,717,-245.0551986694336,,,
2018,11,27,18,25,9,721,-244.86923217773438,,,
2018,11,27,18,25,9,725,-244.89498138427734,,,
2018,11,27,18,25,9,729,-244.9493408203125,,,
2018,11,27,18,25,9,733,-244.7834014892578,4294965327.0,6066.0,7977.0
2018,11,27,18,25,9,737,-244.49443817138672,,,
2018,11,27,18,25,9,741,-244.22836303710938,,,
2018,11,27,18,25,9,745,-244.3857192993164,,,
2018,11,27,18,25,9,749,-244.44866180419922,,,
2018,11,27,18,25,9,753,-244.2770004272461,4294965258.0,6007.0,7957.0
2018,11,27,18,25,9,756,-244.0338134765625,,,
2018,11,27,18,25,9,760,-243.9422607421875,,,
2018,11,27,18,25,9,764,-243.9708709716797,,,
2018,11,27,18,25,9,768,-244.28272247314453,,,
2018,11,27,18,25,9,772,-244.23980712890625,4294965307.0,6007.0,7898.0
2018,11,27,18,25,9,776,-244.04239654541016,,,
2018,11,27,18,25,9,780,-244.11678314208984,,,
2018,11,27,18,25,9,784,-244.2340850830078,,,
2018,11,27,18,25,9,788,-244.6432113647461,,,
2018,11,27,18,25,9,792,-244.80056762695312,4294965258.0,6085.0,8016.0
2018,11,27,18,25,9,795,-244.88067626953125,,,
2018,11,27,18,25,9,799,-244.8749542236328,,,
2018,11,27,18,25,9,803,-245.21541595458984,,,
2018,11,27,18,25,9,807,-245.7561492919922,,,
2018,11,27,18,25,9,811,-246.02508544921875,4294965258.0,6027.0,7957.0
2018,11,27,18,25,9,815,-246.13094329833984,,,
2018,11,27,18,25,9,819,-246.08802795410156,,,
2018,11,27,18,25,9,823,-246.4141845703125,,,
2018,11,27,18,25,9,827,-246.74034118652344,,,
2018,11,27,18,25,9,831,-246.8576431274414,4294965258.0,6027.0,7898.0
2018,11,27,18,25,9,835,-246.95491790771484,,,
2018,11,27,18,25,9,838,-247.2209930419922,,,
2018,11,27,18,25,9,842,-247.06649780273438,,,
2018,11,27,18,25,9,846,-247.0378875732422,,,
2018,11,27,18,25,9,850,-247.06649780273438,4294965287.0,6027.0,7879.0
2018,11,27,18,25,9,854,-246.88053131103516,,,
2018,11,27,18,25,9,858,-246.66595458984375,,,
2018,11,27,18,25,9,862,-246.59442901611328,,,
2018,11,27,18,25,9,866,-246.80614471435547,,,
2018,11,27,18,25,9,870,-246.86050415039062,4294965238.0,6066.0,7879.0
2018,11,27,18,25,9,874,-246.7060089111328,,,
2018,11,27,18,25,9,878,-246.5229034423828,,,
2018,11,27,18,25,9,881,-246.34552001953125,,,
2018,11,27,18,25,9,885,-246.49429321289062,,,
2018,11,27,18,25,9,889,-246.72317504882812,4294965180.0,6046.0,7957.0
2018,11,27,18,25,9,893,-246.53148651123047,,,
2018,11,27,18,25,9,897,-246.37126922607422,,,
2018,11,27,18,25,9,901,-246.42276763916016,,,
2018,11,27,18,25,9,905,-246.23966217041016,,,
2018,11,27,18,25,9,909,-246.41132354736328,4294965219.0,6085.0,7938.0
2018,11,27,18,25,9,913,-246.39415740966797,,,
